Survey Response ID,Answer ID,Question Type,Question Text,Answer Value,Input Type
2813032,42738243,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,9.0,slider_nps
2813032,42738271,title,Title for your review:,Great onboarding experience. Super simple.,text_field
2813032,42738313,love,What do you like best about G2 Marketing Solutions?,Easy to establish a complete profile. Very helpful and proactive team members.,comment
2813032,42738389,hate,What do you dislike about G2 Marketing Solutions?,Little hiccup on my profile to start - was handles effectively. All good after that.,comment
2813032,42738444,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"Brand awareness - we are new company and have some very happy customers. G2 was perfect to help us emphasize that positive aspect of the company. 
Using the G2 reviews on all our mktg and sales efforts.",comment
2813032,42738549,categories,For which purposes do you use G2 Marketing Solutions?,['Buyer Intent Data Providers'],categories
2813032,42738566,product_role,What is your primary role when using G2 Marketing Solutions?,User,dropdown
2813032,42738581,business_partner,Are you affiliated with the product you are reviewing or the company that makes it?,No,dropdown
2813032,42738590,company,At which organization did you most recently use G2 Marketing Solutions?,Rever Inc.,text_field
2813032,42738693,company_size,What was your organization size when working with G2 Marketing Solutions?,11-50 employees,dropdown
2827462,42954824,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,8.0,slider_nps
2827462,42954870,love,What do you like best about G2 Marketing Solutions?,"The team at G2, everyone who I've interacted with have been very proactive in helping us achieve our goals.

The technology is very helpful in understand which leads and accounts to prioritize.",comment
2827462,42954952,hate,What do you dislike about G2 Marketing Solutions?,"There is an incentive of $25 to generate reviews, but perhaps some consultation/suggestions on how many gift cards to use would have been helpful.",comment
2827462,42954995,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,We needed to get on the grid and have a real presence on G2 to generate awareness / leads.  We now have much more awareness and buyer intent.,comment
2827462,42955106,product_role,What is your primary role when using G2 Marketing Solutions?,Administrator,dropdown
2827462,42955117,categories,For which purposes do you use G2 Marketing Solutions?,['Buyer Intent Data Providers'],categories
2827462,42955155,business_partner,Are you affiliated with the product you are reviewing or the company that makes it?,No,dropdown
2827462,42955189,company,At which organization did you most recently use G2 Marketing Solutions?,Smartly.io,text_field
2827462,42955339,industry,What is your industry when using this product?,Marketing and Advertising,dropdown
2827462,42955351,company_size,What was your organization size when working with G2 Marketing Solutions?,201-500 employees,dropdown
2879335,43688626,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,6.0,slider_nps
2879335,43688650,title,Title for your review:,﻿Usando G2crowd por 1 ano agora,text_field
2879335,43688716,love,What do you like best about G2 Marketing Solutions?,﻿- Dados de intenção do comprador Pedi ao nosso CSM Kylie para nos ajudar a encontrar algumas informações que estávamos procurando e ela foi além para obter isso para nós Nosso especialista em integração e gerente de contas estão sempre prontos para responder e responder a todas as nossas perguntas. Disposto a fazer algum trabalho de perna para nós sempre que necessário eu faço um monte de perguntas e tendem a ser um pouco de uma roda estridente,comment
2879335,43688824,categories,For which purposes do you use G2 Marketing Solutions?,['Buyer Intent Data Providers'],categories
2879335,43688826,hate,What do you dislike about G2 Marketing Solutions?,"﻿Nada da minha experiência Às vezes, o algoritmo priorizará revisões que não são recentes nem mais úteis, porque são verificadas ou demoradas, mas não levam em consideração o contexto O processo de empurrar as contas do G2Crowd para uma campanha de publicidade automatizada via social e canais programáticos são feitos com arquivos CSV, mas é solucionável usando Zapier Como alguém sendo incorporado, pode haver mais clareza com os preços e o que você ganha com esse preço",comment
2879335,43688827,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"﻿Estamos sempre procurando maneiras de gerar leads novos e qualificados, e a G2 Crowd começou a cumprir essa promessa. De uma posição de marketing do cliente, estou procurando aumentar nossa reputação on-line positiva. Os dias de e-mails frios estão diminuindo. Estão sempre procurando maneiras de gerar leads novos e qualificados, e a G2 Crowd começou a cumprir essa promessa",comment
